# Battleship Game Analysis Results
# Generated: 2025-10-23 13:34:32
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
77932,97,87,46,Spaced Random Player
77933,97,54,57,Random Target Player
77934,100,51,40,Spaced Random Player
77935,97,74,54,Spaced Random Player
77936,96,81,87,Random Target Player
77937,95,72,49,Spaced Random Player
77938,88,46,59,Random Target Player
77939,100,76,61,Spaced Random Player
77940,91,60,48,Spaced Random Player
77941,98,59,66,Random Target Player
77942,91,92,42,Spaced Random Player
77943,99,65,50,Spaced Random Player
77944,88,55,48,Spaced Random Player
77945,99,37,53,Random Target Player
77946,99,71,50,Spaced Random Player
77947,97,50,78,Random Target Player
77948,100,100,51,Spaced Random Player
77949,99,42,53,Random Target Player
77950,99,66,64,Spaced Random Player
77951,97,82,60,Spaced Random Player
77952,93,70,56,Spaced Random Player
77953,100,85,61,Spaced Random Player
77954,89,96,51,Spaced Random Player
77955,97,43,53,Random Target Player
77956,97,70,63,Spaced Random Player
77957,95,51,54,Random Target Player
77958,99,90,53,Spaced Random Player
77959,100,89,95,Random Target Player
77960,95,56,74,Random Target Player
77961,97,50,53,Random Target Player
77962,93,89,58,Spaced Random Player
77963,99,39,44,Random Target Player
77964,100,51,83,Random Target Player
77965,100,83,62,Spaced Random Player
77966,95,82,59,Spaced Random Player
77967,94,61,59,Spaced Random Player
77968,98,32,51,Random Target Player
77969,93,44,52,Random Target Player
77970,95,76,43,Spaced Random Player
77971,100,44,60,Random Target Player
77972,91,65,59,Spaced Random Player
77973,99,64,60,Spaced Random Player
77974,98,58,54,Spaced Random Player
77975,99,53,77,Random Target Player
77976,98,86,54,Spaced Random Player
77977,94,67,48,Spaced Random Player
77978,91,47,67,Random Target Player
77979,99,41,54,Random Target Player
77980,98,60,54,Spaced Random Player
77981,100,54,56,Random Target Player
77982,92,53,45,Spaced Random Player
77983,95,95,95,Tie
77984,99,74,90,Random Target Player
77985,93,36,64,Random Target Player
77986,98,54,56,Random Target Player
77987,99,37,53,Random Target Player
77988,96,74,64,Spaced Random Player
77989,87,53,60,Random Target Player
77990,98,75,62,Spaced Random Player
77991,99,74,62,Spaced Random Player
77992,96,57,55,Spaced Random Player
77993,100,62,62,Tie
77994,96,75,47,Spaced Random Player
77995,89,68,54,Spaced Random Player
77996,99,51,43,Spaced Random Player
77997,98,100,57,Spaced Random Player
77998,99,84,39,Spaced Random Player
77999,96,51,54,Random Target Player
78000,94,83,60,Spaced Random Player
78001,99,70,51,Spaced Random Player
78002,99,60,35,Spaced Random Player
78003,99,72,63,Spaced Random Player
78004,99,47,64,Random Target Player
78005,98,89,41,Spaced Random Player
78006,100,85,49,Spaced Random Player
78007,100,61,43,Spaced Random Player
78008,91,58,81,Random Target Player
78009,100,41,48,Random Target Player
78010,94,74,57,Spaced Random Player
78011,100,53,62,Random Target Player
78012,100,79,56,Spaced Random Player
78013,98,100,94,Spaced Random Player
78014,95,46,64,Random Target Player
78015,97,61,52,Spaced Random Player
78016,91,67,36,Spaced Random Player
78017,90,77,44,Spaced Random Player
78018,98,53,62,Random Target Player
78019,93,64,44,Spaced Random Player
78020,96,88,49,Spaced Random Player
78021,86,70,64,Spaced Random Player
78022,95,61,58,Spaced Random Player
78023,97,76,45,Spaced Random Player
78024,75,48,31,Spaced Random Player
78025,77,82,54,Spaced Random Player
78026,90,58,43,Spaced Random Player
78027,98,66,36,Spaced Random Player
78028,93,58,59,Random Target Player
78029,100,66,37,Spaced Random Player
78030,89,70,69,Spaced Random Player
78031,92,57,95,Random Target Player
78032,96,63,59,Spaced Random Player
78033,98,76,45,Spaced Random Player
78034,90,51,65,Random Target Player
78035,90,78,60,Spaced Random Player
78036,100,50,61,Random Target Player
78037,99,39,51,Random Target Player
78038,93,71,67,Spaced Random Player
78039,97,69,37,Spaced Random Player
78040,93,85,63,Spaced Random Player
78041,99,59,47,Spaced Random Player
78042,87,55,45,Spaced Random Player
78043,98,67,60,Spaced Random Player
78044,97,89,58,Spaced Random Player
78045,100,74,41,Spaced Random Player
78046,99,81,62,Spaced Random Player
78047,99,77,64,Spaced Random Player
78048,82,64,39,Spaced Random Player
78049,96,50,91,Random Target Player
78050,89,62,56,Spaced Random Player
78051,94,46,57,Random Target Player
78052,96,48,41,Spaced Random Player
78053,100,81,31,Spaced Random Player
78054,98,79,63,Spaced Random Player
78055,87,67,46,Spaced Random Player
78056,95,46,68,Random Target Player
78057,98,80,51,Spaced Random Player
78058,99,68,40,Spaced Random Player
78059,100,58,46,Spaced Random Player
78060,95,88,50,Spaced Random Player
78061,99,62,94,Random Target Player
78062,93,62,48,Spaced Random Player
78063,99,79,42,Spaced Random Player
78064,92,60,53,Spaced Random Player
78065,92,77,42,Spaced Random Player
78066,95,46,80,Random Target Player
78067,98,42,56,Random Target Player
78068,83,74,59,Spaced Random Player
78069,97,57,49,Spaced Random Player
78070,85,46,56,Random Target Player
78071,87,60,58,Spaced Random Player
78072,100,96,36,Spaced Random Player
78073,98,53,49,Spaced Random Player
78074,98,63,62,Spaced Random Player
78075,100,69,31,Spaced Random Player
78076,98,36,45,Random Target Player
78077,99,63,78,Random Target Player
78078,98,64,41,Spaced Random Player
78079,99,96,57,Spaced Random Player
78080,87,38,55,Random Target Player
78081,100,47,61,Random Target Player
78082,98,71,59,Spaced Random Player
78083,99,78,50,Spaced Random Player
78084,99,85,62,Spaced Random Player
78085,95,95,61,Spaced Random Player
78086,95,68,52,Spaced Random Player
78087,99,66,55,Spaced Random Player
78088,95,58,43,Spaced Random Player
78089,97,43,38,Spaced Random Player
78090,93,62,42,Spaced Random Player
78091,100,41,61,Random Target Player
78092,97,85,52,Spaced Random Player
78093,99,70,74,Random Target Player
78094,96,85,50,Spaced Random Player
78095,92,66,64,Spaced Random Player
78096,95,60,54,Spaced Random Player
78097,99,44,42,Spaced Random Player
78098,97,87,56,Spaced Random Player
78099,82,85,47,Spaced Random Player
78100,94,90,50,Spaced Random Player
78101,94,54,55,Random Target Player
78102,81,40,62,Random Target Player
78103,98,59,75,Random Target Player
78104,94,73,62,Spaced Random Player
78105,97,66,50,Spaced Random Player
78106,78,91,85,Random Player
78107,76,60,51,Spaced Random Player
78108,94,44,66,Random Target Player
78109,90,64,91,Random Target Player
78110,100,65,63,Spaced Random Player
78111,99,96,64,Spaced Random Player
78112,99,69,61,Spaced Random Player
78113,95,59,60,Random Target Player
78114,95,72,66,Spaced Random Player
78115,82,38,47,Random Target Player
78116,99,54,63,Random Target Player
78117,95,71,86,Random Target Player
78118,98,65,46,Spaced Random Player
78119,99,80,42,Spaced Random Player
78120,96,56,52,Spaced Random Player
78121,100,66,64,Spaced Random Player
78122,99,50,96,Random Target Player
78123,95,86,50,Spaced Random Player
78124,100,65,66,Random Target Player
78125,99,61,63,Random Target Player
78126,97,75,48,Spaced Random Player
78127,91,53,53,Tie
78128,93,92,56,Spaced Random Player
78129,99,88,52,Spaced Random Player
78130,87,61,55,Spaced Random Player
78131,100,65,51,Spaced Random Player
78132,100,71,60,Spaced Random Player
78133,91,40,67,Random Target Player
78134,100,77,57,Spaced Random Player
78135,99,64,50,Spaced Random Player
78136,95,50,50,Tie
78137,91,62,59,Spaced Random Player
78138,99,56,98,Random Target Player
78139,100,64,52,Spaced Random Player
78140,99,59,56,Spaced Random Player
78141,79,61,57,Spaced Random Player
78142,99,67,65,Spaced Random Player
78143,97,46,50,Random Target Player
78144,81,61,51,Spaced Random Player
78145,92,100,56,Spaced Random Player
78146,85,48,88,Random Target Player
78147,100,80,72,Spaced Random Player
78148,95,58,47,Spaced Random Player
78149,96,60,82,Random Target Player
78150,95,59,57,Spaced Random Player
78151,82,75,64,Spaced Random Player
78152,98,74,48,Spaced Random Player
78153,100,35,50,Random Target Player
78154,99,100,60,Spaced Random Player
78155,96,60,60,Tie
78156,99,63,62,Spaced Random Player
78157,94,58,53,Spaced Random Player
78158,96,61,50,Spaced Random Player
78159,99,54,47,Spaced Random Player
78160,97,88,42,Spaced Random Player
78161,96,47,66,Random Target Player
78162,96,66,65,Spaced Random Player
78163,98,41,45,Random Target Player
78164,100,61,67,Random Target Player
78165,91,68,46,Spaced Random Player
78166,92,91,61,Spaced Random Player
78167,98,48,61,Random Target Player
78168,100,88,94,Random Target Player
78169,98,67,61,Spaced Random Player
78170,95,69,56,Spaced Random Player
78171,100,58,87,Random Target Player
78172,99,44,62,Random Target Player
78173,96,53,99,Random Target Player
78174,98,59,59,Tie
78175,91,28,65,Random Target Player
78176,85,60,90,Random Target Player
78177,98,50,64,Random Target Player
78178,100,98,47,Spaced Random Player
78179,96,75,72,Spaced Random Player
78180,95,58,54,Spaced Random Player
78181,98,52,43,Spaced Random Player
78182,93,54,58,Random Target Player
78183,100,62,63,Random Target Player
78184,77,86,48,Spaced Random Player
78185,96,64,64,Tie
78186,94,68,57,Spaced Random Player
78187,94,51,62,Random Target Player
78188,100,60,56,Spaced Random Player
78189,95,37,62,Random Target Player
78190,98,46,36,Spaced Random Player
78191,95,46,52,Random Target Player
78192,98,40,63,Random Target Player
78193,100,50,50,Tie
78194,96,75,46,Spaced Random Player
78195,96,67,92,Random Target Player
78196,100,69,44,Spaced Random Player
78197,88,83,63,Spaced Random Player
78198,72,50,57,Random Target Player
78199,100,51,37,Spaced Random Player
78200,100,72,58,Spaced Random Player
78201,95,88,52,Spaced Random Player
78202,87,75,39,Spaced Random Player
78203,99,64,55,Spaced Random Player
78204,100,45,62,Random Target Player
78205,100,74,45,Spaced Random Player
78206,88,91,58,Spaced Random Player
78207,98,43,61,Random Target Player
78208,100,55,57,Random Target Player
78209,97,87,52,Spaced Random Player
78210,94,49,84,Random Target Player
78211,98,79,56,Spaced Random Player
78212,99,37,66,Random Target Player
78213,99,65,62,Spaced Random Player
78214,100,57,64,Random Target Player
78215,97,85,85,Tie
78216,94,61,62,Random Target Player
78217,100,74,63,Spaced Random Player
78218,100,53,61,Random Target Player
78219,94,57,44,Spaced Random Player
78220,94,81,67,Spaced Random Player
78221,88,60,46,Spaced Random Player
78222,90,43,52,Random Target Player
78223,99,98,43,Spaced Random Player
78224,99,61,39,Spaced Random Player
78225,98,70,57,Spaced Random Player
78226,94,51,60,Random Target Player
78227,100,65,62,Spaced Random Player
78228,85,59,60,Random Target Player
78229,100,84,52,Spaced Random Player
78230,95,79,55,Spaced Random Player
78231,100,49,59,Random Target Player
78232,98,70,54,Spaced Random Player
78233,93,54,44,Spaced Random Player
78234,100,46,52,Random Target Player
78235,97,61,63,Random Target Player
78236,92,44,62,Random Target Player
78237,100,68,56,Spaced Random Player
78238,99,71,59,Spaced Random Player
78239,99,84,63,Spaced Random Player
78240,97,43,94,Random Target Player
78241,94,70,65,Spaced Random Player
78242,93,75,67,Spaced Random Player
78243,95,65,59,Spaced Random Player
78244,100,71,63,Spaced Random Player
78245,98,40,51,Random Target Player
78246,100,54,48,Spaced Random Player
78247,94,49,54,Random Target Player
78248,75,64,90,Random Target Player
78249,98,88,56,Spaced Random Player
78250,100,56,56,Tie
78251,100,65,58,Spaced Random Player
78252,99,74,59,Spaced Random Player
78253,90,75,45,Spaced Random Player
78254,99,67,59,Spaced Random Player
78255,100,32,73,Random Target Player
78256,98,69,52,Spaced Random Player
78257,94,65,61,Spaced Random Player
78258,100,37,83,Random Target Player
78259,93,67,57,Spaced Random Player
78260,99,96,70,Spaced Random Player
78261,100,59,55,Spaced Random Player
78262,100,51,64,Random Target Player
78263,91,70,58,Spaced Random Player
78264,96,55,50,Spaced Random Player
78265,87,63,46,Spaced Random Player
78266,80,69,61,Spaced Random Player
78267,96,87,59,Spaced Random Player
78268,100,52,57,Random Target Player
78269,97,36,97,Random Target Player
78270,93,54,57,Random Target Player
78271,99,75,59,Spaced Random Player
78272,98,73,42,Spaced Random Player
78273,100,80,63,Spaced Random Player
78274,96,85,66,Spaced Random Player
78275,97,60,33,Spaced Random Player
78276,100,33,57,Random Target Player
78277,97,58,44,Spaced Random Player
78278,89,64,62,Spaced Random Player
78279,99,63,64,Random Target Player
78280,97,66,70,Random Target Player
78281,100,57,59,Random Target Player
78282,97,89,59,Spaced Random Player
78283,99,55,53,Spaced Random Player
78284,99,87,59,Spaced Random Player
78285,98,44,61,Random Target Player
78286,99,67,51,Spaced Random Player
78287,100,46,51,Random Target Player
78288,96,44,79,Random Target Player
78289,100,76,59,Spaced Random Player
78290,83,92,81,Spaced Random Player
78291,100,79,64,Spaced Random Player
78292,96,64,48,Spaced Random Player
78293,97,39,47,Random Target Player
78294,100,84,55,Spaced Random Player
78295,98,39,64,Random Target Player
78296,87,45,54,Random Target Player
78297,93,88,56,Spaced Random Player
78298,100,77,53,Spaced Random Player
78299,98,84,85,Random Target Player
78300,99,60,57,Spaced Random Player
78301,99,100,63,Spaced Random Player
78302,99,69,57,Spaced Random Player
78303,91,51,55,Random Target Player
78304,100,43,90,Random Target Player
78305,99,69,55,Spaced Random Player
78306,100,94,51,Spaced Random Player
78307,98,100,96,Spaced Random Player
78308,98,76,87,Random Target Player
78309,99,87,54,Spaced Random Player
78310,96,78,76,Spaced Random Player
78311,89,39,39,Tie
78312,87,58,66,Random Target Player
78313,93,39,46,Random Target Player
78314,94,49,53,Random Target Player
78315,98,46,41,Spaced Random Player
78316,100,67,64,Spaced Random Player
78317,95,74,55,Spaced Random Player
78318,98,84,53,Spaced Random Player
78319,99,49,55,Random Target Player
78320,96,57,67,Random Target Player
78321,72,86,50,Spaced Random Player
78322,100,57,56,Spaced Random Player
78323,84,56,54,Spaced Random Player
78324,94,63,56,Spaced Random Player
78325,99,51,59,Random Target Player
78326,97,46,61,Random Target Player
78327,96,72,92,Random Target Player
78328,96,52,58,Random Target Player
78329,99,56,63,Random Target Player
78330,98,70,63,Spaced Random Player
78331,94,49,60,Random Target Player
78332,93,56,51,Spaced Random Player
78333,74,99,82,Random Player
78334,100,52,58,Random Target Player
78335,98,83,52,Spaced Random Player
78336,90,60,54,Spaced Random Player
78337,98,50,94,Random Target Player
78338,95,94,45,Spaced Random Player
78339,95,42,86,Random Target Player
78340,100,77,60,Spaced Random Player
78341,98,72,90,Random Target Player
78342,96,60,48,Spaced Random Player
78343,96,82,61,Spaced Random Player
78344,99,78,73,Spaced Random Player
78345,100,79,60,Spaced Random Player
78346,94,71,51,Spaced Random Player
78347,94,53,39,Spaced Random Player
78348,98,68,55,Spaced Random Player
78349,100,66,63,Spaced Random Player
78350,100,88,37,Spaced Random Player
78351,100,49,62,Random Target Player
78352,85,48,85,Random Target Player
78353,96,85,63,Spaced Random Player
78354,99,46,64,Random Target Player
78355,98,72,63,Spaced Random Player
78356,99,68,46,Spaced Random Player
78357,92,32,60,Random Target Player
78358,100,42,59,Random Target Player
78359,100,74,53,Spaced Random Player
78360,100,72,64,Spaced Random Player
78361,93,80,62,Spaced Random Player
78362,89,52,48,Spaced Random Player
78363,96,63,61,Spaced Random Player
78364,97,46,51,Random Target Player
78365,97,40,61,Random Target Player
78366,96,77,63,Spaced Random Player
78367,97,37,62,Random Target Player
78368,96,52,59,Random Target Player
78369,99,53,39,Spaced Random Player
78370,89,40,86,Random Target Player
78371,99,77,46,Spaced Random Player
78372,96,92,46,Spaced Random Player
78373,96,62,82,Random Target Player
78374,100,88,49,Spaced Random Player
78375,91,69,63,Spaced Random Player
78376,97,74,59,Spaced Random Player
78377,99,50,55,Random Target Player
78378,95,87,63,Spaced Random Player
78379,89,46,64,Random Target Player
78380,91,50,61,Random Target Player
78381,89,43,39,Spaced Random Player
78382,99,53,65,Random Target Player
78383,96,86,67,Spaced Random Player
